,Video file,Organ,Finding,Classification
978,f89d1039-ecef-401d-87a5-fbdec7b72a67,Upper GI,pylorus,anatomical-landmarks
979,f93a03ea-4fe4-4edb-8fa5-f5798323a77a,Upper GI,pylorus,anatomical-landmarks
980,f95515d6-7185-4775-bdd2-d677308dfe92,Upper GI,pylorus,anatomical-landmarks
981,f974a9d3-c6c7-4644-b869-c15e36f249a4,Upper GI,pylorus,anatomical-landmarks
982,f99c822a-e390-4234-96be-ae559b6e0ec6,Upper GI,pylorus,anatomical-landmarks
983,fa07209b-a4f2-46af-ac23-8f05eb8f2996,Upper GI,pylorus,anatomical-landmarks
984,fa19437a-d580-47b6-908d-4c379243117c,Upper GI,pylorus,anatomical-landmarks
985,fac331fc-99d1-4bad-885c-1ecc4f857a9f,Upper GI,pylorus,anatomical-landmarks
986,fb63daf6-078b-40f1-a99a-09b02cb53b9e,Upper GI,pylorus,anatomical-landmarks
987,fbec28e7-7190-467d-8298-b6f6e51f00ab,Upper GI,pylorus,anatomical-landmarks
988,fbf3c36b-ecee-4b5c-b64c-6c7a95c6b8a1,Upper GI,pylorus,anatomical-landmarks
989,fc3ca5a1-10fb-4a8b-8dc0-9f074dc21ecf,Upper GI,pylorus,anatomical-landmarks
990,fd2db6ca-edc4-4639-a8cc-0d3033afbb3c,Upper GI,pylorus,anatomical-landmarks
991,fd34d718-d5be-45ee-aabb-61c9a7b17623,Upper GI,pylorus,anatomical-landmarks
992,fd35e452-1f2f-493d-9107-5458ede3b651,Upper GI,pylorus,anatomical-landmarks
993,fde6e35c-1757-4ae2-9173-a4503d83eb1c,Upper GI,pylorus,anatomical-landmarks
994,fe00a708-fc1e-4ac8-83e5-2a35c5898d3d,Upper GI,pylorus,anatomical-landmarks
995,fee4df16-3cd7-4543-995a-1af495a72f7e,Upper GI,pylorus,anatomical-landmarks
996,fee89692-186e-4cda-bb27-e04120d6596c,Upper GI,pylorus,anatomical-landmarks
997,ffd7117d-23e1-465f-a0ad-fddebda29f07,Upper GI,pylorus,anatomical-landmarks
998,ffe66e45-bd2c-4b43-b449-6f18bd8e9e32,Upper GI,pylorus,anatomical-landmarks
999,005f1aa1-cfc7-4a68-b7d3-080eea906784,Upper GI,retroflex-stomach,anatomical-landmarks
1000,0069a719-31a3-4b07-a58d-9832e72f11fc,Upper GI,retroflex-stomach,anatomical-landmarks
1001,009766c6-9636-4704-81bc-02c961ba166e,Upper GI,retroflex-stomach,anatomical-landmarks
1002,0098fd42-5b1e-4d17-89f6-3b395f770045,Upper GI,retroflex-stomach,anatomical-landmarks
1003,00bcc53a-a760-4a88-9265-80120f5fdeca,Upper GI,retroflex-stomach,anatomical-landmarks
1004,00c604fe-79a6-48a5-a33d-c8e24db2a25e,Upper GI,retroflex-stomach,anatomical-landmarks
1005,0156cb04-104d-4153-986a-27f45083c3c3,Upper GI,retroflex-stomach,anatomical-landmarks
1006,0198fd3c-fdfb-40f1-9c35-be9797be5371,Upper GI,retroflex-stomach,anatomical-landmarks
1007,01f4d53d-b9e6-44fb-9c46-bdc2057b5b01,Upper GI,retroflex-stomach,anatomical-landmarks
1008,020a2462-044f-40f3-956a-2e2e46d0f9e8,Upper GI,retroflex-stomach,anatomical-landmarks
1009,0222de33-df6b-47f2-b8f6-dc50814a3ec5,Upper GI,retroflex-stomach,anatomical-landmarks
1010,0276cb97-75b5-4e4f-8e04-d3b341bb9d1a,Upper GI,retroflex-stomach,anatomical-landmarks
1011,02a5e52c-c64c-41e9-af78-4354eb26dc1c,Upper GI,retroflex-stomach,anatomical-landmarks
1012,0302208c-20be-43f8-84e8-524af2a6b740,Upper GI,retroflex-stomach,anatomical-landmarks
1013,03556af3-b1df-478d-983d-2bb40c28ac26,Upper GI,retroflex-stomach,anatomical-landmarks
1014,039a0d00-019d-4472-82e1-9b3a2a64a15e,Upper GI,retroflex-stomach,anatomical-landmarks
1015,03a9f888-d1b6-4931-8ffd-3d7db8ba1559,Upper GI,retroflex-stomach,anatomical-landmarks
1016,0409128d-9d8e-447e-af5d-f446c924e67b,Upper GI,retroflex-stomach,anatomical-landmarks
1017,04220c46-c677-496e-85f8-672629e7520f,Upper GI,retroflex-stomach,anatomical-landmarks
1018,043d8d2e-119d-4011-a1f6-a0834eb38a91,Upper GI,retroflex-stomach,anatomical-landmarks
1019,0448e2a7-7541-40ef-9e0b-a7b9a0a57575,Upper GI,retroflex-stomach,anatomical-landmarks
1020,04f41596-6355-4294-b869-610b96e13cab,Upper GI,retroflex-stomach,anatomical-landmarks
1021,0564ca68-19a1-434b-ba86-ba108045ddf8,Upper GI,retroflex-stomach,anatomical-landmarks
1022,05e89bd4-b1b4-4b28-800f-691d25a9060e,Upper GI,retroflex-stomach,anatomical-landmarks
1023,0608e98f-5119-4b0d-98fa-6f00476da8c7,Upper GI,retroflex-stomach,anatomical-landmarks
1024,063c2b78-94f8-4746-9882-bacf6f8f2bcd,Upper GI,retroflex-stomach,anatomical-landmarks
1025,065027df-63cc-44b2-bc8c-01ff4ab7e407,Upper GI,retroflex-stomach,anatomical-landmarks
1026,068479a9-c981-4951-bc6b-7de62c01dea3,Upper GI,retroflex-stomach,anatomical-landmarks
1027,069b6067-00ba-437d-ad5b-bf5bc7684637,Upper GI,retroflex-stomach,anatomical-landmarks
1028,07002557-a9ad-480f-a282-a439de8ed558,Upper GI,retroflex-stomach,anatomical-landmarks
1029,070d2fd5-8669-4b1b-b9a3-607382bd27b0,Upper GI,retroflex-stomach,anatomical-landmarks
1030,07379a16-df84-4597-8c43-acc794d19fc7,Upper GI,retroflex-stomach,anatomical-landmarks
1031,0756303d-e210-4bd8-a3eb-dabbbb1b8873,Upper GI,retroflex-stomach,anatomical-landmarks
1032,088008cb-b210-48ed-9556-9e9383b8550b,Upper GI,retroflex-stomach,anatomical-landmarks
1033,08b46dd8-06e3-4260-8c04-d1464a41bcc9,Upper GI,retroflex-stomach,anatomical-landmarks
1034,08ce9b2e-ba26-4346-83bc-02cb5e1294b7,Upper GI,retroflex-stomach,anatomical-landmarks
1035,0a073f1f-1e58-4142-a7d0-21a4cb5286a3,Upper GI,retroflex-stomach,anatomical-landmarks
1036,0a5d406b-9654-4275-9589-32426ecec874,Upper GI,retroflex-stomach,anatomical-landmarks
1037,0b108681-d21b-43e9-88ce-4bd00d7062af,Upper GI,retroflex-stomach,anatomical-landmarks
1038,0b27900f-d88d-4bf3-bb2c-851bdf6ea5df,Upper GI,retroflex-stomach,anatomical-landmarks
1039,0bc9a9de-c3b1-4740-a930-be96291f751d,Upper GI,retroflex-stomach,anatomical-landmarks
1040,0c486b12-6286-4839-b839-a71bea8721b4,Upper GI,retroflex-stomach,anatomical-landmarks
1041,0c4ec45c-0383-468f-b17f-1828522ff930,Upper GI,retroflex-stomach,anatomical-landmarks
1042,0c7373e6-f688-4a86-ba10-3baa47d84135,Upper GI,retroflex-stomach,anatomical-landmarks
1043,0c8a54a4-92ef-4482-bd60-2bd97fa9d2be,Upper GI,retroflex-stomach,anatomical-landmarks
1044,0c9bf7a7-62bc-44e9-a5b7-72a8db94ef04,Upper GI,retroflex-stomach,anatomical-landmarks
1045,0cc887c4-9e2c-4b61-9223-64a5add13dc8,Upper GI,retroflex-stomach,anatomical-landmarks
1046,0cf4ae48-6ca3-420c-ac5e-8fd0087b2130,Upper GI,retroflex-stomach,anatomical-landmarks
1047,0d39e049-5922-40b7-879a-36441b5c2861,Upper GI,retroflex-stomach,anatomical-landmarks
1048,0defa434-12db-4c6f-a89f-34e068ec00ed,Upper GI,retroflex-stomach,anatomical-landmarks
1049,0e02d333-a391-49eb-827f-cf3eb7d96da0,Upper GI,retroflex-stomach,anatomical-landmarks
1050,0ec3add4-098c-42d3-9a7c-5c9f0e1c7746,Upper GI,retroflex-stomach,anatomical-landmarks
1051,0f27e1e2-9b3e-48f0-ade3-a1f1c3118c4b,Upper GI,retroflex-stomach,anatomical-landmarks
1052,0f60e8ad-25de-4660-91db-7aad6365a6a2,Upper GI,retroflex-stomach,anatomical-landmarks
1053,0f8374f1-d6d3-4450-83a8-924aa831e943,Upper GI,retroflex-stomach,anatomical-landmarks
1054,0fc2ed03-d8e9-4e00-a83c-ab1f2d2d6b44,Upper GI,retroflex-stomach,anatomical-landmarks
1055,0fd2cf77-a46f-4e8d-b81f-2cb55e500a0b,Upper GI,retroflex-stomach,anatomical-landmarks
1056,1019c87a-9da4-493a-8014-716dce6f3bf6,Upper GI,retroflex-stomach,anatomical-landmarks
1057,10330b29-84c6-4ac3-9850-afa83780857a,Upper GI,retroflex-stomach,anatomical-landmarks
1058,1054e209-1585-49eb-8fca-48db9423821a,Upper GI,retroflex-stomach,anatomical-landmarks
1059,10d67ee7-64dc-4ea8-b26f-655795ca395c,Upper GI,retroflex-stomach,anatomical-landmarks
1060,110a26f1-f9a0-4385-ac0f-042f375fbe9a,Upper GI,retroflex-stomach,anatomical-landmarks
1061,118c0600-ff37-4e9a-b728-9f363362e343,Upper GI,retroflex-stomach,anatomical-landmarks
1062,11b22273-e4bf-4258-a95e-92e0fa6cbeca,Upper GI,retroflex-stomach,anatomical-landmarks
1063,11dd1da9-f538-4a12-a8f1-01d686545548,Upper GI,retroflex-stomach,anatomical-landmarks
1064,120db4be-d336-4ce3-9761-e865498c4db2,Upper GI,retroflex-stomach,anatomical-landmarks
1065,1242234a-9ff5-44c1-8286-aa113cdad404,Upper GI,retroflex-stomach,anatomical-landmarks
1066,1264bee0-d899-4598-9a01-2fc44f031bda,Upper GI,retroflex-stomach,anatomical-landmarks
1067,126a09a0-65b6-4bd4-8043-dc6591b5dab5,Upper GI,retroflex-stomach,anatomical-landmarks
1068,126b0513-9f0f-4c03-aa80-111b08b7ded9,Upper GI,retroflex-stomach,anatomical-landmarks
1069,12c23f10-d85a-4053-bfc0-ee12a19db701,Upper GI,retroflex-stomach,anatomical-landmarks
1070,12d717c3-09aa-4c54-9521-5a536512069e,Upper GI,retroflex-stomach,anatomical-landmarks
1071,12d9df76-f3a4-472a-b493-fa3a2f00e616,Upper GI,retroflex-stomach,anatomical-landmarks
1072,13651a54-a98b-4ec9-8fc1-d4abc7fef028,Upper GI,retroflex-stomach,anatomical-landmarks
1073,13b24a80-4ba3-4894-9665-b62c739ebf8d,Upper GI,retroflex-stomach,anatomical-landmarks
1074,14d0f4a1-733d-41f8-b74c-8e5023059417,Upper GI,retroflex-stomach,anatomical-landmarks
1075,15e5d6ab-8fcf-42cd-bc94-4a49732c73c4,Upper GI,retroflex-stomach,anatomical-landmarks
1076,1641150f-db3b-46e2-91c3-a17db5b23140,Upper GI,retroflex-stomach,anatomical-landmarks
1077,16887718-f218-4bf0-94f2-db74a4258ee2,Upper GI,retroflex-stomach,anatomical-landmarks
1078,17967027-e129-4a8c-b753-a6312e36a612,Upper GI,retroflex-stomach,anatomical-landmarks
1079,17cfebfb-9754-4ac0-983a-068db010f58b,Upper GI,retroflex-stomach,anatomical-landmarks
1080,18392c4d-67f1-4e6d-b8e4-3e80a94cfdea,Upper GI,retroflex-stomach,anatomical-landmarks
1081,1871316b-5978-42a4-a6ea-44da15149bd4,Upper GI,retroflex-stomach,anatomical-landmarks
1082,18945f2a-c4cb-4ea6-bf2a-fee8a78c3f8f,Upper GI,retroflex-stomach,anatomical-landmarks
1083,18a220f8-6b07-46c5-97cb-6e85dfa90115,Upper GI,retroflex-stomach,anatomical-landmarks
1084,18be1254-0299-45b4-be01-c8c80ea0d4cb,Upper GI,retroflex-stomach,anatomical-landmarks
1085,18dc66b0-7157-497b-82e9-1747ca3cd53a,Upper GI,retroflex-stomach,anatomical-landmarks
1086,1900fbde-cc64-4fd8-b2d6-73dfb5d617aa,Upper GI,retroflex-stomach,anatomical-landmarks
1087,191c47f4-610e-4396-b1a0-6b50ca950ba3,Upper GI,retroflex-stomach,anatomical-landmarks
1088,1931b5cc-d7c0-4fe6-9ae5-9420467124c6,Upper GI,retroflex-stomach,anatomical-landmarks
1089,1a8c7dd5-f2e3-4c3b-933d-334facd3ec28,Upper GI,retroflex-stomach,anatomical-landmarks
1090,1abcb86c-fdc1-462f-b4de-ffffc029d7cf,Upper GI,retroflex-stomach,anatomical-landmarks
1091,1b1800ae-c615-4e71-af46-dd2bd96098b4,Upper GI,retroflex-stomach,anatomical-landmarks
1092,1b3ff4ad-ccb3-45ee-a947-d15d58d518ee,Upper GI,retroflex-stomach,anatomical-landmarks
1093,1b63e884-fb84-45f9-b787-7d9c00b67cb9,Upper GI,retroflex-stomach,anatomical-landmarks
1094,1bb918e8-6ac1-491c-bc8b-87a9a4f20cf0,Upper GI,retroflex-stomach,anatomical-landmarks
1095,1cd09ddb-1e5d-4bdb-8055-584545197024,Upper GI,retroflex-stomach,anatomical-landmarks
1096,1d418eee-6889-4f05-9822-483ed2a92c40,Upper GI,retroflex-stomach,anatomical-landmarks
1097,1d549e39-2771-4f64-b1fb-c0f642c68d75,Upper GI,retroflex-stomach,anatomical-landmarks
1098,1d86da88-53a6-4987-aa78-84ec5e44f89b,Upper GI,retroflex-stomach,anatomical-landmarks
1099,1e4d2809-6ce6-4702-84be-bc3865f2e0f9,Upper GI,retroflex-stomach,anatomical-landmarks
1100,1e70d20f-6e1a-4fff-a884-abca49d8d400,Upper GI,retroflex-stomach,anatomical-landmarks
1101,1ee5728f-5178-4cb3-b73d-a59888882138,Upper GI,retroflex-stomach,anatomical-landmarks
1102,1f3e89aa-2c1c-45bf-b622-45435cbbf8fc,Upper GI,retroflex-stomach,anatomical-landmarks
1103,20ce5b4a-76ba-42f6-bfa9-60d174db77a7,Upper GI,retroflex-stomach,anatomical-landmarks
1104,211417af-5369-43a1-9e54-682f398371d0,Upper GI,retroflex-stomach,anatomical-landmarks
1105,21662033-51d2-42c1-8148-a929a65862a2,Upper GI,retroflex-stomach,anatomical-landmarks
1106,217af1a9-ece1-49cb-ade0-a39b79b25fec,Upper GI,retroflex-stomach,anatomical-landmarks
1107,218a65f5-0e7a-4ef9-8f63-14685b90e4de,Upper GI,retroflex-stomach,anatomical-landmarks
1108,21a5d4ef-2f94-4692-9072-1b38af9b81ad,Upper GI,retroflex-stomach,anatomical-landmarks
1109,21ad646d-16f1-4ad9-a47a-f013dee7d631,Upper GI,retroflex-stomach,anatomical-landmarks
1110,22571d63-ad06-423d-8ce2-8aeaea241098,Upper GI,retroflex-stomach,anatomical-landmarks
1111,22e0bc2f-623f-485f-818b-94b340b49e77,Upper GI,retroflex-stomach,anatomical-landmarks
1112,23bf9e50-3611-40a9-b607-2a7fabb33c7c,Upper GI,retroflex-stomach,anatomical-landmarks
1113,23f89d45-c0d1-428f-8f9b-bc85dc632a42,Upper GI,retroflex-stomach,anatomical-landmarks
1114,24336e74-432c-4be5-aa50-c8378cbd35fd,Upper GI,retroflex-stomach,anatomical-landmarks
1115,256aac1e-d690-4c26-961e-7d802b419e82,Upper GI,retroflex-stomach,anatomical-landmarks
1116,25b22965-41c7-4aa8-98aa-149b94e48fe1,Upper GI,retroflex-stomach,anatomical-landmarks
1117,25c0cf56-9161-4660-8993-6881e3bdb728,Upper GI,retroflex-stomach,anatomical-landmarks
1118,25d77b17-e07c-44a7-962d-d2d04716cb00,Upper GI,retroflex-stomach,anatomical-landmarks
1119,260c4348-cef1-48cd-a0d3-8988b50fb13f,Upper GI,retroflex-stomach,anatomical-landmarks
1120,264a196a-812b-41c4-bb99-866666e2ddf8,Upper GI,retroflex-stomach,anatomical-landmarks
1121,26708d24-7577-42b1-808a-238cae1c01d1,Upper GI,retroflex-stomach,anatomical-landmarks
1122,26c9116d-db5f-4c44-bc6d-dfbd68e0fbbc,Upper GI,retroflex-stomach,anatomical-landmarks
1123,26ed518b-1566-4065-aeac-2ce10c30550d,Upper GI,retroflex-stomach,anatomical-landmarks
1124,275b4711-a4b8-4ac1-8c79-e1c4d7cc259d,Upper GI,retroflex-stomach,anatomical-landmarks
1125,279b2d2d-2dd3-4e2f-9395-1959d5863045,Upper GI,retroflex-stomach,anatomical-landmarks
1126,27b1f707-6fd0-405d-aeab-bf42d1bd3a99,Upper GI,retroflex-stomach,anatomical-landmarks
1127,27b3846c-d7b4-40f8-91cb-067904d1cc29,Upper GI,retroflex-stomach,anatomical-landmarks
1128,27cdd486-e9fb-4b20-a42e-2599400c692a,Upper GI,retroflex-stomach,anatomical-landmarks
1129,27ceb116-9eb6-4174-8fbd-d6713f7d2b44,Upper GI,retroflex-stomach,anatomical-landmarks
1130,28726f86-c39d-4dff-8031-2eec1b52993f,Upper GI,retroflex-stomach,anatomical-landmarks
1131,2874fecd-af9b-4321-8cc0-eb4afaf6310e,Upper GI,retroflex-stomach,anatomical-landmarks
1132,290c7b2a-3911-4750-adff-2fdd7a4627eb,Upper GI,retroflex-stomach,anatomical-landmarks
1133,296223d2-e1a1-4814-8580-e9db99572ccb,Upper GI,retroflex-stomach,anatomical-landmarks
1134,296e61f4-d974-4398-b3cf-8dda14852897,Upper GI,retroflex-stomach,anatomical-landmarks
1135,2a77f5cd-353a-4af5-9e9e-9c9ca7baa9a2,Upper GI,retroflex-stomach,anatomical-landmarks
1136,2a8b04d7-a03f-4bc9-920c-8bc037135877,Upper GI,retroflex-stomach,anatomical-landmarks
1137,2a9ca969-3090-4630-b821-cb509135ab36,Upper GI,retroflex-stomach,anatomical-landmarks
1138,2b97b73b-6030-4a53-ad64-4c4077692461,Upper GI,retroflex-stomach,anatomical-landmarks
1139,2c446b7f-0b53-4692-9ebf-d62ac7016ade,Upper GI,retroflex-stomach,anatomical-landmarks
1140,2c93f2a1-95e8-45a1-af3d-3a4214b6bae2,Upper GI,retroflex-stomach,anatomical-landmarks
1141,2ca390f6-06e2-43a6-a69f-39225142329d,Upper GI,retroflex-stomach,anatomical-landmarks
1142,2cbcb913-e037-4e27-b431-8aaf25872085,Upper GI,retroflex-stomach,anatomical-landmarks
1143,2cd380cc-8912-43de-8449-2a127a21ecb4,Upper GI,retroflex-stomach,anatomical-landmarks
1144,2d0912be-fe4e-4ca8-a38d-e78da9be6d94,Upper GI,retroflex-stomach,anatomical-landmarks
1145,2d2240ea-5031-4963-b865-b42130d82233,Upper GI,retroflex-stomach,anatomical-landmarks
1146,2d367c09-c317-431f-ab96-c1fefcdbe0f7,Upper GI,retroflex-stomach,anatomical-landmarks
1147,2d791929-9252-4f18-b1ad-afd9b31d6a75,Upper GI,retroflex-stomach,anatomical-landmarks
1148,2d9a812b-9353-4294-805e-57a5f197aa5c,Upper GI,retroflex-stomach,anatomical-landmarks
1149,2f04158d-0a56-4265-a75f-15c8e085356c,Upper GI,retroflex-stomach,anatomical-landmarks
1150,2f0aa680-ef94-48cb-87fd-6570d99c4773,Upper GI,retroflex-stomach,anatomical-landmarks
1151,2f5df3e1-2779-4279-a0e8-59c63804c2e0,Upper GI,retroflex-stomach,anatomical-landmarks
1152,2f793dfe-a167-4b41-806c-28027a13ff2c,Upper GI,retroflex-stomach,anatomical-landmarks
1153,30065261-3e9c-4e03-82d4-0525420c510d,Upper GI,retroflex-stomach,anatomical-landmarks
1154,3047889d-42b1-45a4-98fb-3bbacbc2799a,Upper GI,retroflex-stomach,anatomical-landmarks
1155,30b62e43-0644-4900-91f3-996c52570968,Upper GI,retroflex-stomach,anatomical-landmarks
1156,30c198d0-b91f-41cd-b7e0-f6d2fe41e7f6,Upper GI,retroflex-stomach,anatomical-landmarks
1157,311c6f74-91c4-4cee-9828-6047ae701ea5,Upper GI,retroflex-stomach,anatomical-landmarks
1158,312191ba-4629-45f1-8484-3ca988a56237,Upper GI,retroflex-stomach,anatomical-landmarks
1159,3187d45e-fa63-4a4b-ba81-03d9f4a53fdd,Upper GI,retroflex-stomach,anatomical-landmarks
1160,322a0096-ac85-4d57-a42d-dd598b612910,Upper GI,retroflex-stomach,anatomical-landmarks
1161,3258f151-0310-4a45-b98f-e72b9ca0c620,Upper GI,retroflex-stomach,anatomical-landmarks
1162,32c09d47-c956-4ae8-b835-ada2ced26a2c,Upper GI,retroflex-stomach,anatomical-landmarks
1163,33204259-ed2c-4392-9648-ac67c50634a1,Upper GI,retroflex-stomach,anatomical-landmarks
1164,338be5b6-d896-4405-9b8b-0d927ba52e34,Upper GI,retroflex-stomach,anatomical-landmarks
1165,33efa157-d680-4fe4-8baa-99d7859be090,Upper GI,retroflex-stomach,anatomical-landmarks
1166,34144fe1-fbf0-4ecf-a736-de99dd912bee,Upper GI,retroflex-stomach,anatomical-landmarks
1167,34c6785c-8b6a-4131-8852-6217fa4c95a7,Upper GI,retroflex-stomach,anatomical-landmarks
1168,34ecef16-a5ee-40c3-93e9-01c84f1f8ee1,Upper GI,retroflex-stomach,anatomical-landmarks
1169,356614ce-7680-48a5-a888-04ebbb356c79,Upper GI,retroflex-stomach,anatomical-landmarks
1170,35781886-00bc-4d68-a2cb-33e4977cd265,Upper GI,retroflex-stomach,anatomical-landmarks
1171,35da9741-fa20-4645-8202-a47c54ca87aa,Upper GI,retroflex-stomach,anatomical-landmarks
1172,3696c266-50da-4c38-883b-5012b41d42de,Upper GI,retroflex-stomach,anatomical-landmarks
1173,36a69bbb-c673-4f68-a708-7c46460f4098,Upper GI,retroflex-stomach,anatomical-landmarks
1174,3745461e-5a05-436d-a952-7e962c105c2b,Upper GI,retroflex-stomach,anatomical-landmarks
1175,376f1b70-a1ce-4474-a9fb-3d844a7be7a8,Upper GI,retroflex-stomach,anatomical-landmarks
1176,37a229ee-f6ab-4b95-96ad-4ad389a100a6,Upper GI,retroflex-stomach,anatomical-landmarks
1177,37e0dd31-5523-43de-8395-ba61831ec855,Upper GI,retroflex-stomach,anatomical-landmarks
1178,38c08c8c-587f-4a73-9d71-01a853e192b0,Upper GI,retroflex-stomach,anatomical-landmarks
1179,398144b4-bb32-46f6-9c05-aa730e0fde91,Upper GI,retroflex-stomach,anatomical-landmarks
1180,3a232a3a-f1db-4187-be31-dcaf21572a63,Upper GI,retroflex-stomach,anatomical-landmarks
1181,3a9c21cf-2ca7-46e1-8a8a-75b5d6486eed,Upper GI,retroflex-stomach,anatomical-landmarks
1182,3c00922c-23fd-4a60-8113-ef8fcd3250e7,Upper GI,retroflex-stomach,anatomical-landmarks
1183,3c46e9c0-aa30-444a-a5db-ffc99f933590,Upper GI,retroflex-stomach,anatomical-landmarks
1184,3c4ee943-c04d-453c-8798-f75aad3436bf,Upper GI,retroflex-stomach,anatomical-landmarks
1185,3c6f87a5-6dc5-44ca-9f85-2ae6f5e1bb54,Upper GI,retroflex-stomach,anatomical-landmarks
1186,3c8e4bad-5fdc-44d3-9162-96056454bb87,Upper GI,retroflex-stomach,anatomical-landmarks
1187,3cdcd052-8df0-469b-a13a-ae4249b8d03f,Upper GI,retroflex-stomach,anatomical-landmarks
1188,3df50357-05ba-4aab-b0d0-b45bdcc965a3,Upper GI,retroflex-stomach,anatomical-landmarks
1189,3e1df242-4f0e-4c78-9701-9a6100ce4ce7,Upper GI,retroflex-stomach,anatomical-landmarks
1190,3e6a7113-4fdd-4cb0-8ed7-b6d65061f7d2,Upper GI,retroflex-stomach,anatomical-landmarks
1191,3eb95df8-a9d7-47e4-82e8-e03b94b37240,Upper GI,retroflex-stomach,anatomical-landmarks
1192,3ee434b3-ec2c-4604-be65-a29583fbcdfa,Upper GI,retroflex-stomach,anatomical-landmarks
1193,3ef61959-9759-4730-8b45-5b5ee825895e,Upper GI,retroflex-stomach,anatomical-landmarks
1194,3f7ff02b-0d4d-4be3-a865-793b21ec0564,Upper GI,retroflex-stomach,anatomical-landmarks
1195,3f88829c-835a-4ab2-abb9-0195ecf30d2f,Upper GI,retroflex-stomach,anatomical-landmarks
1196,3fc45f99-18bc-485c-a67a-2b80c3182b38,Upper GI,retroflex-stomach,anatomical-landmarks
1197,40395d80-d4b7-47fa-80db-3e148b54ac0e,Upper GI,retroflex-stomach,anatomical-landmarks
1198,4194c2bf-7f92-44ac-826e-11f6a686635f,Upper GI,retroflex-stomach,anatomical-landmarks
1199,41af2ab8-a0df-4d8b-b9fa-2f6d5fb60626,Upper GI,retroflex-stomach,anatomical-landmarks
1200,41f9af0c-5e7e-4590-ae12-9f787a415b74,Upper GI,retroflex-stomach,anatomical-landmarks
1201,4243a80d-3c1f-4785-9ddb-c2f6b8d1037f,Upper GI,retroflex-stomach,anatomical-landmarks
1202,429b2e17-b9ab-4c87-b8f1-791b67c0a42f,Upper GI,retroflex-stomach,anatomical-landmarks
1203,4302fc86-2524-4a81-8814-dcffd37e98e3,Upper GI,retroflex-stomach,anatomical-landmarks
1204,435071be-449f-432b-85be-ab88529c2f09,Upper GI,retroflex-stomach,anatomical-landmarks
1205,43d7daf2-e2d2-4991-acae-cbcaa124f5d3,Upper GI,retroflex-stomach,anatomical-landmarks
1206,441e2f6d-c4e9-4229-9478-13baf5d0101c,Upper GI,retroflex-stomach,anatomical-landmarks
1207,4459548d-c5dc-402c-908e-4a46eb9e4d13,Upper GI,retroflex-stomach,anatomical-landmarks
1208,448d5243-e566-4365-8060-ecd733bed989,Upper GI,retroflex-stomach,anatomical-landmarks
1209,44d49134-ee57-40d2-abbd-3e4b58d62fb5,Upper GI,retroflex-stomach,anatomical-landmarks
1210,4510114f-3195-4129-b8e7-012ce00625bf,Upper GI,retroflex-stomach,anatomical-landmarks
1211,451f5214-acaf-40c3-89b0-ed34342d43bd,Upper GI,retroflex-stomach,anatomical-landmarks
1212,4525c17b-7ec6-4c58-a02a-af165dc4d429,Upper GI,retroflex-stomach,anatomical-landmarks
1213,4536e7de-7903-4a8b-ab1f-db51b492ae10,Upper GI,retroflex-stomach,anatomical-landmarks
1214,45b3f84f-f027-4748-aa55-acc94198aaee,Upper GI,retroflex-stomach,anatomical-landmarks
1215,464abd7b-87a8-4c83-b539-863e203ece16,Upper GI,retroflex-stomach,anatomical-landmarks
1216,465334d5-5ff6-4929-ad63-88798e4169e8,Upper GI,retroflex-stomach,anatomical-landmarks
1217,46e1d746-4081-4da5-ac05-b543697aa8ba,Upper GI,retroflex-stomach,anatomical-landmarks
1218,46eb7067-102d-4e7b-b3ff-8f2bcc01a240,Upper GI,retroflex-stomach,anatomical-landmarks
1219,470107f2-bb31-4dbc-8e39-c28f3f7bc4b8,Upper GI,retroflex-stomach,anatomical-landmarks
1220,47556eaa-c8eb-4fab-adbb-38399ada73e5,Upper GI,retroflex-stomach,anatomical-landmarks
1221,479441c4-93a8-48d3-9fbf-f79611d4c4ee,Upper GI,retroflex-stomach,anatomical-landmarks
1222,47ddd446-862d-4acf-8ff3-f26bbdec9815,Upper GI,retroflex-stomach,anatomical-landmarks
1223,47fc3c69-9a52-410a-aee7-846a58f1ead9,Upper GI,retroflex-stomach,anatomical-landmarks
1224,47fe3920-ad04-46ca-8628-68d0b8aa0cf6,Upper GI,retroflex-stomach,anatomical-landmarks
1225,484dcf2d-9e55-47b1-bc41-cead2f482627,Upper GI,retroflex-stomach,anatomical-landmarks
1226,491844ba-d1e1-4017-8076-7ac2c25f495d,Upper GI,retroflex-stomach,anatomical-landmarks
1227,498e6180-6757-4829-a478-b3bb1e381693,Upper GI,retroflex-stomach,anatomical-landmarks
1228,49e10571-c03b-4633-9e6d-4d999963b5f9,Upper GI,retroflex-stomach,anatomical-landmarks
1229,4a1a9022-a5fb-4c9c-ac70-8255bb18763a,Upper GI,retroflex-stomach,anatomical-landmarks
1230,4b2263df-ca38-4d8e-824c-3247c0f31ec3,Upper GI,retroflex-stomach,anatomical-landmarks
1231,4b743a02-ef14-4c7d-8415-a04dc32913a0,Upper GI,retroflex-stomach,anatomical-landmarks
1232,4b7b5e21-cf16-451f-a59e-5d9c6735b1c5,Upper GI,retroflex-stomach,anatomical-landmarks
1233,4b7b73f8-9397-44e8-8f99-8418ccabd4e3,Upper GI,retroflex-stomach,anatomical-landmarks
